Frame,Stamp,Timestamp,Seconds,Time
6093,1668439762493234266,1370734466584,1370.734466584,22:50
6094,1668439762726027871,1370967260189,1370.967260189,22:50
6095,1668439762955459955,1371196692273,1371.196692273,22:51
6096,1668439763176223541,1371417455859,1371.417455859,22:51
6097,1668439763390621591,1371631853909,1371.631853909,22:51
6098,1668439763610023716,1371851256034,1371.851256034,22:51
6099,1668439763843472833,1372084705151,1372.084705151,22:52
6100,1668439764061478509,1372302710827,1372.302710827,22:52
6101,1668439764293740430,1372534972748,1372.534972748,22:52
6102,1668439764512350859,1372753583177,1372.753583177,22:52
6103,1668439764748168041,1372989400359,1372.989400359,22:52
6104,1668439764972925103,1373214157421,1373.214157421,22:53
6105,1668439765179632647,1373420864965,1373.420864965,22:53
6106,1668439765385885163,1373627117481,1373.627117481,22:53
6107,1668439765623288871,1373864521189,1373.864521189,22:53
6108,1668439765829352701,1374070585019,1374.070585019,22:54
6109,1668439766096884614,1374338116932,1374.338116932,22:54
6110,1668439766267102720,1374508335038,1374.508335038,22:54
6111,1668439766499064373,1374740296691,1374.740296691,22:54
6112,1668439766718072740,1374959305058,1374.959305058,22:54
6113,1668439766934186789,1375175419107,1375.175419107,22:55
6114,1668439767184313669,1375425545987,1375.425545987,22:55
6115,1668439767409703465,1375650935783,1375.650935783,22:55
6116,1668439767639313510,1375880545828,1375.880545828,22:55
6117,1668439767874363662,1376115595980,1376.11559598,22:56
6118,1668439768095358918,1376336591236,1376.336591236,22:56
6119,1668439768330766658,1376571998976,1376.571998976,22:56
6120,1668439768556173358,1376797405676,1376.797405676,22:56
6121,1668439768776237357,1377017469675,1377.017469675,22:57
6122,1668439768994519778,1377235752096,1377.235752096,22:57
6123,1668439769221694847,1377462927165,1377.462927165,22:57
6124,1668439769438828237,1377680060555,1377.680060555,22:57
6125,1668439769662146243,1377903378561,1377.903378561,22:57
6126,1668439769950835226,1378192067544,1378.192067544,22:58
6127,1668439770161976741,1378403209059,1378.403209059,22:58
6128,1668439770372104818,1378613337136,1378.613337136,22:58
6129,1668439770607590858,1378848823176,1378.848823176,22:58
6130,1668439770852018939,1379093251257,1379.093251257,22:59
6131,1668439771160242910,1379401475228,1379.401475228,22:59
6132,1668439771373834182,1379615066500,1379.6150665,22:59
6133,1668439771584755485,1379825987803,1379.825987803,22:59
6134,1668439771806852045,1380048084363,1380.048084363,23:00
6135,1668439772026683238,1380267915556,1380.267915556,23:00
6136,1668439772246111084,1380487343402,1380.487343402,23:00
6137,1668439772474514631,1380715746949,1380.715746949,23:00
6138,1668439772707883088,1380949115406,1380.949115406,23:00
6139,1668439772955549504,1381196781822,1381.196781822,23:01
6140,1668439773160165416,1381401397734,1381.401397734,23:01
6141,1668439773372658809,1381613891127,1381.613891127,23:01
6142,1668439773592230280,1381833462598,1381.833462598,23:01
6143,1668439773800346729,1382041579047,1382.041579047,23:02
6144,1668439774030551387,1382271783705,1382.271783705,23:02
6145,1668439774255811380,1382497043698,1382.497043698,23:02
6146,1668439774503827188,1382745059506,1382.745059506,23:02
6147,1668439774716494273,1382957726591,1382.957726591,23:02
6148,1668439774931183116,1383172415434,1383.172415434,23:03
6149,1668439775169735531,1383410967849,1383.410967849,23:03
6150,1668439775381009599,1383622241917,1383.622241917,23:03
6151,1668439775591560962,1383832793280,1383.83279328,23:03
6152,1668439775795501818,1384036734136,1384.036734136,23:04
6153,1668439776051720190,1384292952508,1384.292952508,23:04
6154,1668439776274689153,1384515921471,1384.515921471,23:04
6155,1668439776502478305,1384743710623,1384.743710623,23:04
6156,1668439776715993191,1384957225509,1384.957225509,23:04
6157,1668439776939887824,1385181120142,1385.181120142,23:05
6158,1668439777172634471,1385413866789,1385.413866789,23:05
6159,1668439777401628993,1385642861311,1385.642861311,23:05
6160,1668439777612368823,1385853601141,1385.853601141,23:05
6161,1668439777839947643,1386081179961,1386.081179961,23:06
6162,1668439778055884522,1386297116840,1386.29711684,23:06
6163,1668439778312972086,1386554204404,1386.554204404,23:06
6164,1668439778534373216,1386775605534,1386.775605534,23:06
6165,1668439778776435838,1387017668156,1387.017668156,23:07
6166,1668439778989632410,1387230864728,1387.230864728,23:07
6167,1668439779254540644,1387495772962,1387.495772962,23:07
6168,1668439779437434985,1387678667303,1387.678667303,23:07
6169,1668439779645288966,1387886521284,1387.886521284,23:07
6170,1668439779864002574,1388105234892,1388.105234892,23:08
6171,1668439780095545040,1388336777358,1388.336777358,23:08
6172,1668439780329203833,1388570436151,1388.570436151,23:08
6173,1668439780555364548,1388796596866,1388.796596866,23:08
6174,1668439780779627968,1389020860286,1389.020860286,23:09
6175,1668439781036810260,1389278042578,1389.278042578,23:09
6176,1668439781250856964,1389492089282,1389.492089282,23:09
6177,1668439781487420709,1389728653027,1389.728653027,23:09
6178,1668439781726863280,1389968095598,1389.968095598,23:09
6179,1668439781948404754,1390189637072,1390.189637072,23:10
6180,1668439782173686362,1390414918680,1390.41491868,23:10
6181,1668439782391480854,1390632713172,1390.632713172,23:10
6182,1668439782618258124,1390859490442,1390.859490442,23:10
6183,1668439782836255892,1391077488210,1391.07748821,23:11
6184,1668439783066045193,1391307277511,1391.307277511,23:11
6185,1668439783287615069,1391528847387,1391.528847387,23:11
6186,1668439783523652238,1391764884556,1391.764884556,23:11
6187,1668439783763618335,1392004850653,1392.004850653,23:12
6188,1668439783995450379,1392236682697,1392.236682697,23:12
6189,1668439784224096265,1392465328583,1392.465328583,23:12
6190,1668439784440440117,1392681672435,1392.681672435,23:12
6191,1668439784664532906,1392905765224,1392.905765224,23:12
6192,1668439784889493959,1393130726277,1393.130726277,23:13
6193,1668439785132948486,1393374180804,1393.374180804,23:13
6194,1668439785344769927,1393586002245,1393.586002245,23:13
6195,1668439785578173890,1393819406208,1393.819406208,23:13
6196,1668439785814442814,1394055675132,1394.055675132,23:14
6197,1668439786026560469,1394267792787,1394.267792787,23:14
6198,1668439786256810273,1394498042591,1394.498042591,23:14
6199,1668439786465273154,1394706505472,1394.706505472,23:14
6200,1668439786731140344,1394972372662,1394.972372662,23:14
6201,1668439787007184493,1395248416811,1395.248416811,23:15
6202,1668439787235647681,1395476879999,1395.476879999,23:15
6203,1668439787442493911,1395683726229,1395.683726229,23:15
6204,1668439787647242385,1395888474703,1395.888474703,23:15
6205,1668439787957407402,1396198639720,1396.19863972,23:16
6206,1668439788191946419,1396433178737,1396.433178737,23:16
6207,1668439788405159971,1396646392289,1396.646392289,23:16
6208,1668439788609552246,1396850784564,1396.850784564,23:16
6209,1668439788813026284,1397054258602,1397.054258602,23:17
6210,1668439789032765046,1397273997364,1397.273997364,23:17
6211,1668439789245505522,1397486737840,1397.48673784,23:17
6212,1668439789459019245,1397700251563,1397.700251563,23:17
6213,1668439789700729069,1397941961387,1397.941961387,23:17
6214,1668439789928487973,1398169720291,1398.169720291,23:18
6215,1668439790154370048,1398395602366,1398.395602366,23:18
6216,1668439790376200868,1398617433186,1398.617433186,23:18
6217,1668439790611829176,1398853061494,1398.853061494,23:18
6218,1668439790879016169,1399120248487,1399.120248487,23:19
6219,1668439791133430490,1399374662808,1399.374662808,23:19
6220,1668439791363579839,1399604812157,1399.604812157,23:19
6221,1668439791651253070,1399892485388,1399.892485388,23:19
6222,1668439791885142539,1400126374857,1400.126374857,23:20
6223,1668439792115320608,1400356552926,1400.356552926,23:20
6224,1668439792335038844,1400576271162,1400.576271162,23:20
6225,1668439792551633583,1400792865901,1400.792865901,23:20
6226,1668439792763828277,1401005060595,1401.005060595,23:21
6227,1668439792985839942,1401227072260,1401.22707226,23:21
6228,1668439793208199752,1401449432070,1401.44943207,23:21
6229,1668439793448111189,1401689343507,1401.689343507,23:21
6230,1668439793744669583,1401985901901,1401.985901901,23:21
6231,1668439793946576204,1402187808522,1402.187808522,23:22
6232,1668439794209283322,1402450515640,1402.45051564,23:22
6233,1668439794455742660,1402696974978,1402.696974978,23:22
6234,1668439794642840520,1402884072838,1402.884072838,23:22
6235,1668439794868564961,1403109797279,1403.109797279,23:23
6236,1668439795091757196,1403332989514,1403.332989514,23:23
6237,1668439795360560771,1403601793089,1403.601793089,23:23
6238,1668439795610265261,1403851497579,1403.851497579,23:23
6239,1668439795851502382,1404092734700,1404.0927347,23:24
6240,1668439796093988108,1404335220426,1404.335220426,23:24
6241,1668439796323631875,1404564864193,1404.564864193,23:24
6242,1668439796540712734,1404781945052,1404.781945052,23:24
6243,1668439796832410311,1405073642629,1405.073642629,23:25
6244,1668439797013008467,1405254240785,1405.254240785,23:25
6245,1668439797216528794,1405457761112,1405.457761112,23:25
6246,1668439797428876654,1405670108972,1405.670108972,23:25
6247,1668439797650060360,1405891292678,1405.891292678,23:25
6248,1668439797876744390,1406117976708,1406.117976708,23:26
6249,1668439798117219614,1406358451932,1406.358451932,23:26
6250,1668439798357277271,1406598509589,1406.598509589,23:26
6251,1668439798561829467,1406803061785,1406.803061785,23:26
6252,1668439798779217663,1407020449981,1407.020449981,23:27
6253,1668439798987662005,1407228894323,1407.228894323,23:27
6254,1668439799190755884,1407431988202,1407.431988202,23:27
6255,1668439799431720789,1407672953107,1407.672953107,23:27
6256,1668439799685410864,1407926643182,1407.926643182,23:27
6257,1668439799921579978,1408162812296,1408.162812296,23:28
6258,1668439800142986131,1408384218449,1408.384218449,23:28
6259,1668439800371833730,1408613066048,1408.613066048,23:28
6260,1668439800580723885,1408821956203,1408.821956203,23:28
6261,1668439800823189698,1409064422016,1409.064422016,23:29
6262,1668439801087086385,1409328318703,1409.328318703,23:29
6263,1668439801290685473,1409531917791,1409.531917791,23:29
6264,1668439801525114960,1409766347278,1409.766347278,23:29
6265,1668439801738668092,1409979900410,1409.97990041,23:29
6266,1668439801959565296,1410200797614,1410.200797614,23:30
6267,1668439802192487113,1410433719431,1410.433719431,23:30
6268,1668439802418096450,1410659328768,1410.659328768,23:30
6269,1668439802642172292,1410883404610,1410.88340461,23:30
6270,1668439802865038727,1411106271045,1411.106271045,23:31
6271,1668439803083395122,1411324627440,1411.32462744,23:31
6272,1668439803322794845,1411564027163,1411.564027163,23:31
6273,1668439803544224871,1411785457189,1411.785457189,23:31
6274,1668439803768611383,1412009843701,1412.009843701,23:32
6275,1668439803995531413,1412236763731,1412.236763731,23:32
6276,1668439804236709714,1412477942032,1412.477942032,23:32
6277,1668439804451817182,1412693049500,1412.6930495,23:32
6278,1668439804668793357,1412910025675,1412.910025675,23:32
6279,1668439804883686758,1413124919076,1413.124919076,23:33
6280,1668439805106644871,1413347877189,1413.347877189,23:33
6281,1668439805320797470,1413562029788,1413.562029788,23:33
6282,1668439805544217004,1413785449322,1413.785449322,23:33
6283,1668439805780852613,1414022084931,1414.022084931,23:34
6284,1668439806000303894,1414241536212,1414.241536212,23:34
6285,1668439806205047346,1414446279664,1414.446279664,23:34
6286,1668439806414509169,1414655741487,1414.655741487,23:34
6287,1668439806629958966,1414871191284,1414.871191284,23:34
6288,1668439806844733117,1415085965435,1415.085965435,23:35
6289,1668439807045224878,1415286457196,1415.286457196,23:35
6290,1668439807273406819,1415514639137,1415.514639137,23:35
6291,1668439807497856000,1415739088318,1415.739088318,23:35
6292,1668439807742742884,1415983975202,1415.983975202,23:35
6293,1668439807973683725,1416214916043,1416.214916043,23:36
6294,1668439808219458321,1416460690639,1416.460690639,23:36
6295,1668439808404481829,1416645714147,1416.645714147,23:36
6296,1668439808638457401,1416879689719,1416.879689719,23:36
6297,1668439808933560035,1417174792353,1417.174792353,23:37
6298,1668439809145415901,1417386648219,1417.386648219,23:37
6299,1668439809362688907,1417603921225,1417.603921225,23:37
6300,1668439809577300395,1417818532713,1417.818532713,23:37
6301,1668439809795430949,1418036663267,1418.036663267,23:38
6302,1668439810016087741,1418257320059,1418.257320059,23:38
6303,1668439810264588442,1418505820760,1418.50582076,23:38
6304,1668439810488084756,1418729317074,1418.729317074,23:38
6305,1668439810707319744,1418948552062,1418.948552062,23:38
6306,1668439810960945444,1419202177762,1419.202177762,23:39
6307,1668439811163431256,1419404663574,1419.404663574,23:39
6308,1668439811398205668,1419639437986,1419.639437986,23:39
6309,1668439811635735941,1419876968259,1419.876968259,23:39
6310,1668439811885634824,1420126867142,1420.126867142,23:40
6311,1668439812129078064,1420370310382,1420.370310382,23:40
6312,1668439812370968108,1420612200426,1420.612200426,23:40
6313,1668439812590688950,1420831921268,1420.831921268,23:40
6314,1668439812827906695,1421069139013,1421.069139013,23:41
6315,1668439813050528105,1421291760423,1421.291760423,23:41
6316,1668439813264436927,1421505669245,1421.505669245,23:41
6317,1668439813480505189,1421721737507,1421.721737507,23:41
6318,1668439813701416945,1421942649263,1421.942649263,23:41
6319,1668439813927673686,1422168906004,1422.168906004,23:42
6320,1668439814131612121,1422372844439,1422.372844439,23:42
6321,1668439814355041518,1422596273836,1422.596273836,23:42
6322,1668439814569620088,1422810852406,1422.810852406,23:42
6323,1668439814793395514,1423034627832,1423.034627832,23:43
6324,1668439815024848969,1423266081287,1423.266081287,23:43
6325,1668439815235883583,1423477115901,1423.477115901,23:43
6326,1668439815456011022,1423697243340,1423.69724334,23:43
6327,1668439815667515120,1423908747438,1423.908747438,23:43
6328,1668439815885289850,1424126522168,1424.126522168,23:44
6329,1668439816098577956,1424339810274,1424.339810274,23:44
6330,1668439816313850695,1424555083013,1424.555083013,23:44
6331,1668439816564481230,1424805713548,1424.805713548,23:44
6332,1668439816804796319,1425046028637,1425.046028637,23:45
6333,1668439817023866125,1425265098443,1425.265098443,23:45
6334,1668439817243362080,1425484594398,1425.484594398,23:45
6335,1668439817506832468,1425748064786,1425.748064786,23:45
6336,1668439817728945081,1425970177399,1425.970177399,23:45
6337,1668439817968090944,1426209323262,1426.209323262,23:46
6338,1668439818208239043,1426449471361,1426.449471361,23:46
6339,1668439818433159003,1426674391321,1426.674391321,23:46
6340,1668439818643602986,1426884835304,1426.884835304,23:46
6341,1668439818855342007,1427096574325,1427.096574325,23:47
6342,1668439819059506374,1427300738692,1427.300738692,23:47
6343,1668439819306391256,1427547623574,1427.547623574,23:47
6344,1668439819527947122,1427769179440,1427.76917944,23:47
6345,1668439819756068573,1427997300891,1427.997300891,23:47
6346,1668439819991448117,1428232680435,1428.232680435,23:48
6347,1668439820197819396,1428439051714,1428.439051714,23:48
6348,1668439820399041370,1428640273688,1428.640273688,23:48
6349,1668439820633099361,1428874331679,1428.874331679,23:48
6350,1668439820866673948,1429107906266,1429.107906266,23:49
6351,1668439821092319955,1429333552273,1429.333552273,23:49
6352,1668439821353715807,1429594948125,1429.594948125,23:49
6353,1668439821567471767,1429808704085,1429.808704085,23:49
6354,1668439821752934238,1429994166556,1429.994166556,23:49
6355,1668439821964157631,1430205389949,1430.205389949,23:50
6356,1668439822184223915,1430425456233,1430.425456233,23:50
6357,1668439822393725633,1430634957951,1430.634957951,23:50
6358,1668439822637680190,1430878912508,1430.878912508,23:50
6359,1668439822865552803,1431106785121,1431.106785121,23:51
6360,1668439823084026553,1431325258871,1431.325258871,23:51
6361,1668439823294627574,1431535859892,1431.535859892,23:51
6362,1668439823503437741,1431744670059,1431.744670059,23:51
6363,1668439823726652150,1431967884468,1431.967884468,23:51
6364,1668439823985862475,1432227094793,1432.227094793,23:52
6365,1668439824194187238,1432435419556,1432.435419556,23:52
6366,1668439824416622539,1432657854857,1432.657854857,23:52
6367,1668439824628513951,1432869746269,1432.869746269,23:52
6368,1668439824858276548,1433099508866,1433.099508866,23:53
6369,1668439825092782331,1433334014649,1433.334014649,23:53
6370,1668439825305156793,1433546389111,1433.546389111,23:53
6371,1668439825552617502,1433793849820,1433.79384982,23:53
6372,1668439825777654823,1434018887141,1434.018887141,23:54
6373,1668439825986833782,1434228066100,1434.2280661,23:54
6374,1668439826204313137,1434445545455,1434.445545455,23:54
6375,1668439826426461042,1434667693360,1434.66769336,23:54
6376,1668439826644807802,1434886040120,1434.88604012,23:54
6377,1668439826847110183,1435088342501,1435.088342501,23:55
6378,1668439827120594659,1435361826977,1435.361826977,23:55
6379,1668439827326145904,1435567378222,1435.567378222,23:55
6380,1668439827535125031,1435776357349,1435.776357349,23:55
6381,1668439827770694609,1436011926927,1436.011926927,23:56
6382,1668439827963556313,1436204788631,1436.204788631,23:56
6383,1668439828187772711,1436429005029,1436.429005029,23:56
6384,1668439828413394010,1436654626328,1436.654626328,23:56
6385,1668439828641956200,1436883188518,1436.883188518,23:56
6386,1668439828864423091,1437105655409,1437.105655409,23:57
6387,1668439829115803735,1437357036053,1437.357036053,23:57
6388,1668439829354584648,1437595816966,1437.595816966,23:57
6389,1668439829596200921,1437837433239,1437.837433239,23:57
6390,1668439829912579293,1438153811611,1438.153811611,23:58
6391,1668439830130643989,1438371876307,1438.371876307,23:58
6392,1668439830352973038,1438594205356,1438.594205356,23:58
6393,1668439830576116975,1438817349293,1438.817349293,23:58
6394,1668439830812952167,1439054184485,1439.054184485,23:59
6395,1668439831019341272,1439260573590,1439.26057359,23:59
6396,1668439831244705124,1439485937442,1439.485937442,23:59
6397,1668439831447300459,1439688532777,1439.688532777,23:59
6398,1668439831697682887,1439938915205,1439.938915205,23:59
6399,1668439831890995531,1440132227849,1440.132227849,24:00
6400,1668439832134062448,1440375294766,1440.375294766,24:00
6401,1668439832370172208,1440611404526,1440.611404526,24:00
6402,1668439832601981716,1440843214034,1440.843214034,24:00
6403,1668439832814407465,1441055639783,1441.055639783,24:01
6404,1668439833063572497,1441304804815,1441.304804815,24:01
6405,1668439833272156447,1441513388765,1441.513388765,24:01
6406,1668439833516215393,1441757447711,1441.757447711,24:01
6407,1668439833738116900,1441979349218,1441.979349218,24:01
6408,1668439833996449830,1442237682148,1442.237682148,24:02
6409,1668439834219757189,1442460989507,1442.460989507,24:02
6410,1668439834439839846,1442681072164,1442.681072164,24:02
6411,1668439834662351664,1442903583982,1442.903583982,24:02
6412,1668439834869815473,1443111047791,1443.111047791,24:03
6413,1668439835076291808,1443317524126,1443.317524126,24:03
6414,1668439835296266974,1443537499292,1443.537499292,24:03
6415,1668439835525847974,1443767080292,1443.767080292,24:03
6416,1668439835751242326,1443992474644,1443.992474644,24:03
6417,1668439835963943620,1444205175938,1444.205175938,24:04
6418,1668439836173657801,1444414890119,1444.414890119,24:04
6419,1668439836404445519,1444645677837,1444.645677837,24:04
6420,1668439836624719331,1444865951649,1444.865951649,24:04
6421,1668439836840254283,1445081486601,1445.081486601,24:05
6422,1668439837058183822,1445299416140,1445.29941614,24:05
6423,1668439837281645905,1445522878223,1445.522878223,24:05
6424,1668439837547106445,1445788338763,1445.788338763,24:05
6425,1668439837753165039,1445994397357,1445.994397357,24:05
6426,1668439837976650021,1446217882339,1446.217882339,24:06
6427,1668439838216377479,1446457609797,1446.457609797,24:06
6428,1668439838434677595,1446675909913,1446.675909913,24:06
6429,1668439838652737251,1446893969569,1446.893969569,24:06
6430,1668439838869341398,1447110573716,1447.110573716,24:07
6431,1668439839076673627,1447317905945,1447.317905945,24:07
6432,1668439839277808822,1447519041140,1447.51904114,24:07
6433,1668439839545634332,1447786866650,1447.78686665,24:07
6434,1668439839708270514,1447949502832,1447.949502832,24:07
6435,1668439839966243919,1448207476237,1448.207476237,24:08
6436,1668439840188436679,1448429668997,1448.429668997,24:08
6437,1668439840404565498,1448645797816,1448.645797816,24:08
6438,1668439840627302615,1448868534933,1448.868534933,24:08
6439,1668439840840750318,1449081982636,1449.081982636,24:09
6440,1668439841064311533,1449305543851,1449.305543851,24:09
6441,1668439841288068075,1449529300393,1449.529300393,24:09
6442,1668439841521452715,1449762685033,1449.762685033,24:09
6443,1668439841744547840,1449985780158,1449.985780158,24:09
6444,1668439841955506503,1450196738821,1450.196738821,24:10
6445,1668439842175573858,1450416806176,1450.416806176,24:10
6446,1668439842390775320,1450632007638,1450.632007638,24:10
6447,1668439842608509709,1450849742027,1450.849742027,24:10
6448,1668439842822030272,1451063262590,1451.06326259,24:11
6449,1668439843061141857,1451302374175,1451.302374175,24:11
6450,1668439843283888561,1451525120879,1451.525120879,24:11
6451,1668439843517284014,1451758516332,1451.758516332,24:11
6452,1668439843735220140,1451976452458,1451.976452458,24:11
6453,1668439843962948529,1452204180847,1452.204180847,24:12
6454,1668439844193922142,1452435154460,1452.43515446,24:12
6455,1668439844410292608,1452651524926,1452.651524926,24:12
6456,1668439844616280505,1452857512823,1452.857512823,24:12
6457,1668439844828336772,1453069569090,1453.06956909,24:13
6458,1668439845039109417,1453280341735,1453.280341735,24:13
6459,1668439845265046531,1453506278849,1453.506278849,24:13
6460,1668439845481023242,1453722255560,1453.72225556,24:13
6461,1668439845743832296,1453985064614,1453.985064614,24:13
6462,1668439845963108945,1454204341263,1454.204341263,24:14
6463,1668439846173692328,1454414924646,1454.414924646,24:14
6464,1668439846406283495,1454647515813,1454.647515813,24:14
6465,1668439846645661045,1454886893363,1454.886893363,24:14
6466,1668439846880555752,1455121788070,1455.12178807,24:15
6467,1668439847105370445,1455346602763,1455.346602763,24:15
6468,1668439847336268863,1455577501181,1455.577501181,24:15
6469,1668439847561516890,1455802749208,1455.802749208,24:15
6470,1668439847779430396,1456020662714,1456.020662714,24:16
6471,1668439848006842213,1456248074531,1456.248074531,24:16
6472,1668439848258129237,1456499361555,1456.499361555,24:16
6473,1668439848482336320,1456723568638,1456.723568638,24:16
6474,1668439848709872103,1456951104421,1456.951104421,24:16
6475,1668439848920349004,1457161581322,1457.161581322,24:17
6476,1668439849144357793,1457385590111,1457.385590111,24:17
6477,1668439849373269884,1457614502202,1457.614502202,24:17
6478,1668439849585878529,1457827110847,1457.827110847,24:17
6479,1668439849819590360,1458060822678,1458.060822678,24:18
6480,1668439850069569138,1458310801456,1458.310801456,24:18
6481,1668439850345152202,1458586384520,1458.58638452,24:18
6482,1668439850532933295,1458774165613,1458.774165613,24:18
6483,1668439850768914713,1459010147031,1459.010147031,24:19
6484,1668439850969023863,1459210256181,1459.210256181,24:19
6485,1668439851185795142,1459427027460,1459.42702746,24:19
6486,1668439851395963252,1459637195570,1459.63719557,24:19
6487,1668439851620642492,1459861874810,1459.86187481,24:19
6488,1668439851831269699,1460072502017,1460.072502017,24:20
6489,1668439852079402747,1460320635065,1460.320635065,24:20
6490,1668439852298851150,1460540083468,1460.540083468,24:20
6491,1668439852538234994,1460779467312,1460.779467312,24:20
6492,1668439852756340533,1460997572851,1460.997572851,24:20
6493,1668439852982524788,1461223757106,1461.223757106,24:21
6494,1668439853196291073,1461437523391,1461.437523391,24:21
6495,1668439853468003062,1461709235380,1461.70923538,24:21
6496,1668439853675080949,1461916313267,1461.916313267,24:21
6497,1668439853896617078,1462137849396,1462.137849396,24:22
6498,1668439854129124969,1462370357287,1462.370357287,24:22
6499,1668439854341748740,1462582981058,1462.582981058,24:22
6500,1668439854571671961,1462812904279,1462.812904279,24:22
6501,1668439854796679008,1463037911326,1463.037911326,24:23
6502,1668439855011071931,1463252304249,1463.252304249,24:23
6503,1668439855275040166,1463516272484,1463.516272484,24:23
6504,1668439855530564015,1463771796333,1463.771796333,24:23
6505,1668439855773394005,1464014626323,1464.014626323,24:24
6506,1668439855992958179,1464234190497,1464.234190497,24:24
6507,1668439856194842038,1464436074356,1464.436074356,24:24
6508,1668439856421334896,1464662567214,1464.662567214,24:24
6509,1668439856632853946,1464874086264,1464.874086264,24:24
6510,1668439856848250852,1465089483170,1465.08948317,24:25
6511,1668439857079252114,1465320484432,1465.320484432,24:25
6512,1668439857323484507,1465564716825,1465.564716825,24:25
6513,1668439857555753789,1465796986107,1465.796986107,24:25
6514,1668439857785647212,1466026879530,1466.02687953,24:26
6515,1668439857995019188,1466236251506,1466.236251506,24:26
6516,1668439858227958272,1466469190590,1466.46919059,24:26
6517,1668439858467726119,1466708958437,1466.708958437,24:26
6518,1668439858707726401,1466948958719,1466.948958719,24:26
6519,1668439858912584689,1467153817007,1467.153817007,24:27
6520,1668439859138332160,1467379564478,1467.379564478,24:27
6521,1668439859358909407,1467600141725,1467.600141725,24:27
6522,1668439859573934575,1467815166893,1467.815166893,24:27
6523,1668439859797547728,1468038780046,1468.038780046,24:28
6524,1668439860001182756,1468242415074,1468.242415074,24:28
6525,1668439860230496101,1468471728419,1468.471728419,24:28
6526,1668439860466623441,1468707855759,1468.707855759,24:28
6527,1668439860752791761,1468994024079,1468.994024079,24:28
6528,1668439861045172520,1469286404838,1469.286404838,24:29
6529,1668439861356479134,1469597711452,1469.597711452,24:29
6530,1668439861623257302,1469864489620,1469.86448962,24:29
6531,1668439861851528040,1470092760358,1470.092760358,24:30
6532,1668439862068805520,1470310037838,1470.310037838,24:30
6533,1668439862291353547,1470532585865,1470.532585865,24:30
6534,1668439862497386455,1470738618773,1470.738618773,24:30
6535,1668439862744265511,1470985497829,1470.985497829,24:30
6536,1668439862950991192,1471192223510,1471.19222351,24:31
6537,1668439863166940630,1471408172948,1471.408172948,24:31
6538,1668439863398358150,1471639590468,1471.639590468,24:31
6539,1668439863614685274,1471855917592,1471.855917592,24:31
6540,1668439863834949336,1472076181654,1472.076181654,24:32
6541,1668439864050887163,1472292119481,1472.292119481,24:32
6542,1668439864276998082,1472518230400,1472.5182304,24:32
6543,1668439864482726259,1472723958577,1472.723958577,24:32
6544,1668439864706834894,1472948067212,1472.948067212,24:32
6545,1668439864917524338,1473158756656,1473.158756656,24:33
6546,1668439865147841335,1473389073653,1473.389073653,24:33
6547,1668439865382971090,1473624203408,1473.624203408,24:33
6548,1668439865623765301,1473864997619,1473.864997619,24:33
6549,1668439865841833224,1474083065542,1474.083065542,24:34
6550,1668439866059355061,1474300587379,1474.300587379,24:34
6551,1668439866300584238,1474541816556,1474.541816556,24:34
6552,1668439866525573441,1474766805759,1474.766805759,24:34
6553,1668439866744084491,1474985316809,1474.985316809,24:34
6554,1668439866977755283,1475218987601,1475.218987601,24:35
6555,1668439867216864771,1475458097089,1475.458097089,24:35
6556,1668439867431827170,1475673059488,1475.673059488,24:35
6557,1668439867641433655,1475882665973,1475.882665973,24:35
6558,1668439867860904563,1476102136881,1476.102136881,24:36
6559,1668439868064417367,1476305649685,1476.305649685,24:36
6560,1668439868277094067,1476518326385,1476.518326385,24:36
6561,1668439868498951718,1476740184036,1476.740184036,24:36
6562,1668439868706837301,1476948069619,1476.948069619,24:36
6563,1668439868917784651,1477159016969,1477.159016969,24:37
6564,1668439869129392356,1477370624674,1477.370624674,24:37
6565,1668439869392313978,1477633546296,1477.633546296,24:37
6566,1668439869600002209,1477841234527,1477.841234527,24:37
6567,1668439869855179796,1478096412114,1478.096412114,24:38
6568,1668439870057762767,1478298995085,1478.298995085,24:38
6569,1668439870299973045,1478541205363,1478.541205363,24:38
6570,1668439870507083287,1478748315605,1478.748315605,24:38
6571,1668439870731922741,1478973155059,1478.973155059,24:38
6572,1668439870944125300,1479185357618,1479.185357618,24:39
6573,1668439871176429890,1479417662208,1479.417662208,24:39
6574,1668439871383412473,1479624644791,1479.624644791,24:39
6575,1668439871606044408,1479847276726,1479.847276726,24:39
6576,1668439871864481279,1480105713597,1480.105713597,24:40
6577,1668439872084712144,1480325944462,1480.325944462,24:40
6578,1668439872322108454,1480563340772,1480.563340772,24:40
6579,1668439872585441314,1480826673632,1480.826673632,24:40
6580,1668439872781953553,1481023185871,1481.023185871,24:41
6581,1668439873007343353,1481248575671,1481.248575671,24:41
6582,1668439873223918146,1481465150464,1481.465150464,24:41
6583,1668439873441393446,1481682625764,1481.682625764,24:41
6584,1668439873663782918,1481905015236,1481.905015236,24:41
6585,1668439873880139185,1482121371503,1482.121371503,24:42
6586,1668439874089578669,1482330810987,1482.330810987,24:42
6587,1668439874330259764,1482571492082,1482.571492082,24:42
6588,1668439874574045818,1482815278136,1482.815278136,24:42
6589,1668439874806908201,1483048140519,1483.048140519,24:43
6590,1668439875014718170,1483255950488,1483.255950488,24:43
6591,1668439875258878566,1483500110884,1483.500110884,24:43
